"Goal","Target","Indicator Ref","IndicatorId","Indicator Description","Series Code","Series Type","Series Description","Parent Country or Area Code","Country or Area Code","Country or Area Name","LDC","LLDC","SIDS","Frequency","Source type","Age group","Location","Sex","Value type","Unit","Unit multiplier","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_EE","MDA","Republic of Moldova","","True","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","0.11","C, 1, 12","0.08","C, 2, 12","0.08","C, 3, 12","0.10","C, 4, 12","0.13","C, 5, 12","0.15","C, 6, 12","0.21","C, 7, 12","0.28","C, 8, 12","0.41","C, 9, 12","0.48","C, 10, 12","0.53","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_EE","ROU","Romania","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","2.05","C, 1, 12","2.85","C, 2, 12","2.54","C, 3, 12","2.62","C, 4, 12","2.57","C, 5, 12","2.73","C, 6, 12","2.74","C, 7, 12","3.95","C, 8, 12","2.70","C, 9, 12","2.47","C, 10, 12","2.52","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_EE","RUS","Russian Federation","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","1.42","C, 1, 12","1.49","C, 2, 12","1.45","C, 3, 12","1.40","C, 4, 12","1.42","C, 5, 12","1.40","C, 6, 12","1.40","C, 7, 12","1.40","C, 8, 12","1.41","C, 9, 12","1.33","C, 10, 12","1.26","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_EE","SVK","Slovakia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","2.89","C, 1, 12","3.12","C, 2, 12","3.14","C, 3, 12","3.35","C, 4, 12","3.46","C, 5, 12","3.53","C, 6, 12","3.20","C, 7, 12","3.47","C, 8, 12","3.14","C, 9, 12","3.26","C, 10, 12","3.28","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_EE","UKR","Ukraine","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","3.09","C, 1, 12","3.29","C, 2, 12","3.08","C, 3, 12","2.97","C, 4, 12","3.23","C, 5, 12","3.39","C, 6, 12","3.50","C, 7, 12","3.52","C, 8, 12","3.19","C, 9, 12","3.50","C, 10, 12","3.44","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR","M49_EUR_NE","Northern Europe","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","0.64","C, 1, 12","0.61","C, 2, 12","0.60","C, 3, 12","0.61","C, 4, 12","0.62","C, 5, 12","0.64","C, 6, 12","0.63","C, 7, 12","0.64","C, 8, 12","0.61","C, 9, 12","0.55","C, 10, 12","0.55","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_NE","DNK","Denmark","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","0.49","C, 1, 12","0.47","C, 2, 12","0.49","C, 3, 12","0.49","C, 4, 12","0.50","C, 5, 12","0.51","C, 6, 12","0.52","C, 7, 12","0.56","C, 8, 12","0.54","C, 9, 12","0.54","C, 10, 12","0.50","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_NE","EST","Estonia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","1.71","C, 1, 12","1.60","C, 2, 12","1.69","C, 3, 12","1.96","C, 4, 12","1.89","C, 5, 12","1.86","C, 6, 12","1.81","C, 7, 12","1.95","C, 8, 12","1.87","C, 9, 12","1.92","C, 10, 12","1.76","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_NE","FIN","Finland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","1.06","C, 1, 12","1.01","C, 2, 12","1.02","C, 3, 12","1.05","C, 4, 12","1.03","C, 5, 12","1.00","C, 6, 12","0.97","C, 7, 12","0.97","C, 8, 12","0.91","C, 9, 12","0.92","C, 10, 12","0.87","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_NE","ISL","Iceland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","0.70","C, 1, 12","0.58","C, 2, 12","0.58","C, 3, 12","0.64","C, 4, 12","0.68","C, 5, 12","0.81","C, 6, 12","0.86","C, 7, 12","0.79","C, 8, 12","0.59","C, 9, 12","0.46","C, 10, 12","0.48","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_NE","IRL","Ireland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","0.75","C, 1, 12","0.70","C, 2, 12","0.69","C, 3, 12","0.71","C, 4, 12","0.74","C, 5, 12","0.78","C, 6, 12","0.83","C, 7, 12","0.83","C, 8, 12","0.72","C, 9, 12","0.63","C, 10, 12","0.54","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","2.74","C, 1, 12","2.59","C, 2, 12","2.58","C, 3, 12","2.60","C, 4, 12","2.63","C, 5, 12","2.48","C, 6, 12","2.47","C, 7, 12","2.71","C, 8, 12","2.65","C, 9, 12","2.52","C, 10, 12","2.69","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_NE","LTU","Lithuania","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","2.76","C, 1, 12","2.58","C, 2, 12","2.71","C, 3, 12","2.88","C, 4, 12","2.89","C, 5, 12","2.84","C, 6, 12","2.78","C, 7, 12","2.93","C, 8, 12","2.93","C, 9, 12","2.85","C, 10, 12","2.78","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_NE","NOR","Norway","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","0.52","C, 1, 12","0.52","C, 2, 12","0.53","C, 3, 12","0.52","C, 4, 12","0.52","C, 5, 12","0.53","C, 6, 12","0.53","C, 7, 12","0.57","C, 8, 12","0.56","C, 9, 12","0.53","C, 10, 12","0.55","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_NE","SWE","Sweden","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","0.63","C, 1, 12","0.56","C, 2, 12","0.56","C, 3, 12","0.57","C, 4, 12","0.57","C, 5, 12","0.60","C, 6, 12","0.56","C, 7, 12","0.57","C, 8, 12","0.55","C, 9, 12","0.50","C, 10, 12","0.53","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_NE","GBR","United Kingdom of Great Britain and Northern Ireland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","0.60","C, 1, 12","0.56","C, 2, 12","0.56","C, 3, 12","0.55","C, 4, 12","0.56","C, 5, 12","0.58","C, 6, 12","0.58","C, 7, 12","0.57","C, 8, 12","0.53","C, 9, 12","0.48","C, 10, 12","0.49","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR","M49_EUR_SE","Southern Europe","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","0.89","C, 1, 12","0.88","C, 2, 12","0.89","C, 3, 12","0.93","C, 4, 12","0.94","C, 5, 12","1.01","C, 6, 12","0.96","C, 7, 12","1.00","C, 8, 12","0.96","C, 9, 12","0.90","C, 10, 12","0.86","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_SE","ALB","Albania","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","1.83","C, 1, 12","1.56","C, 2, 12","1.62","C, 3, 12","2.29","C, 4, 12","2.42","C, 5, 12","2.28","C, 6, 12","2.63","C, 7, 12","3.04","C, 8, 12","2.71","C, 9, 12","3.03","C, 10, 12","2.49","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_SE","AND","Andorra","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","1.46","C, 1, 12","1.24","C, 2, 12","1.27","C, 3, 12","1.26","C, 4, 12","1.46","C, 5, 12","","","","","","","","","","","",""
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_SE","BIH","Bosnia and Herzegovina","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","2.29","C, 1, 12","2.77","C, 2, 12","3.04","C, 3, 12","2.79","C, 4, 12","2.76","C, 5, 12","2.62","C, 6, 12","2.66","C, 7, 12","2.50","C, 8, 12","2.48","C, 9, 12","2.47","C, 10, 12","2.23","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_SE","HRV","Croatia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","1.26","C, 1, 12","1.38","C, 2, 12","1.42","C, 3, 12","1.45","C, 4, 12","1.53","C, 5, 12","1.47","C, 6, 12","1.48","C, 7, 12","1.41","C, 8, 12","1.48","C, 9, 12","1.40","C, 10, 12","1.21","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_SE","GRC","Greece","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","1.56","C, 1, 12","1.52","C, 2, 12","1.48","C, 3, 12","1.53","C, 4, 12","1.45","C, 5, 12","1.45","C, 6, 12","1.36","C, 7, 12","1.48","C, 8, 12","1.47","C, 9, 12","1.41","C, 10, 12","1.30","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_SE","ITA","Italy","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","0.67","C, 1, 12","0.65","C, 2, 12","0.66","C, 3, 12","0.67","C, 4, 12","0.68","C, 5, 12","0.71","C, 6, 12","0.70","C, 7, 12","0.70","C, 8, 12","0.69","C, 9, 12","0.69","C, 10, 12","0.64","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_SE","MLT","Malta","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","1.46","C, 1, 12","1.30","C, 2, 12","1.28","C, 3, 12","1.30","C, 4, 12","1.37","C, 5, 12","1.35","C, 6, 12","1.36","C, 7, 12","1.40","C, 8, 12","1.27","C, 9, 12","1.21","C, 10, 12","1.19","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_SE","MNE","Montenegro","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","","","","","1.43","C, 3, 12","1.99","C, 4, 12","2.33","C, 5, 12","1.99","C, 6, 12","5.05","C, 7, 12","6.35","C, 8, 12","5.56","C, 9, 12","3.49","C, 10, 12","4.78","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_SE","PRT","Portugal","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","1.16","C, 1, 12","1.12","C, 2, 12","1.09","C, 3, 12","1.04","C, 4, 12","1.11","C, 5, 12","1.15","C, 6, 12","1.21","C, 7, 12","1.33","C, 8, 12","1.36","C, 9, 12","1.22","C, 10, 12","1.15","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_SE","SMR","San Marino","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","0.93","C, 1, 12","0.66","C, 2, 12","0.74","C, 3, 12","0.88","C, 4, 12","0.89","C, 5, 12","0.92","C, 6, 12","1.11","C, 7, 12","1.37","C, 8, 12","0.81","C, 9, 12","1.11","C, 10, 12","1.76","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_SE","SRB","Serbia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","3.71","C, 1, 12","3.55","C, 2, 12","3.19","C, 3, 12","3.10","C, 4, 12","3.10","C, 5, 12","2.54","C, 6, 12","3.71","C, 7, 12","3.74","C, 8, 12","3.54","C, 9, 12","3.68","C, 10, 12","4.63","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_SE","SVN","Slovenia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","1.31","C, 1, 12","1.22","C, 2, 12","1.22","C, 3, 12","1.28","C, 4, 12","1.32","C, 5, 12","1.30","C, 6, 12","1.37","C, 7, 12","1.39","C, 8, 12","1.29","C, 9, 12","1.19","C, 10, 12","1.17","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_SE","ESP","Spain","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","0.99","C, 1, 12","0.99","C, 2, 12","1.01","C, 3, 12","1.09","C, 4, 12","1.10","C, 5, 12","1.28","C, 6, 12","1.08","C, 7, 12","1.13","C, 8, 12","1.03","C, 9, 12","0.91","C, 10, 12","0.88","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_EUR_SE","MKD","The former Yugoslav Republic of Macedonia","","True","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","2.58","C, 1, 12","2.36","C, 2, 12","2.50","C, 3, 12","2.76","C, 4, 12","2.78","C, 5, 12","2.82","C, 6, 12","2.91","C, 7, 12","3.08","C, 8, 12","3.29","C, 9, 12","3.09","C, 10, 12","2.86","C, 11, 12"
